Container length: 24400
Container width: 12200
Boxes Volume: 2.927824E8
Container Volume: 297680000
Utilization: 98.35474334856222

Packed Boxes: 16
format: x y length width
0 0  21170 880
0 4870  5880 7330
0 880  20980 3380
0 4260  8820 580
5880 6320  4580 5880
10460 6820  7400 5380
5880 4840  2780 1280
8820 4260  15120 1080
8660 5340  4190 880
10460 6240  5080 580
17860 6920  5580 5280
12850 5340  11520 880
15540 6240  3900 580
21170 0  3080 4220
23440 6810  880 5390
19440 6340  3720 580

numOfBlemishes: 0
