Container length: 24400
Container width: 12200
Boxes Volume: 2.859530345E8
Container Volume: 297680000
Utilization: 96.0605463920989

Packed Boxes: 17
format: x y length width
0 0  8050 9650
0 11120  19730 1080
0 10540  19430 580
0 9660  7920 880
8050 0  7880 1080
8050 1080  9500 7720
7920 9960  15480 580
8050 9380  15220 580
8050 8800  3900 580
11950 8800  3900 580
15930 0  8460 880
17550 880  3060 7410
19730 10677  3085 1523
17550 8500  5720 880
20610 880  3085 5312
23400 6810  880 5390
20610 7220  2780 1280

numOfBlemishes: 0
