Container length: 24400
Container width: 12200
Boxes Volume: 2.904093E8
Container Volume: 297680000
Utilization: 97.55754501478097

Packed Boxes: 17
format: x y length width
0 0  19430 5880
0 8300  12220 3900
0 7420  17220 880
0 5940  5080 1480
5080 5940  5080 1480
12220 10370  3100 1830
12220 8540  4580 1830
10160 5940  5080 1480
15320 10820  4660 1380
16800 8990  3100 1830
19430 0  3375 7410
19980 9040  3875 3160
15240 5940  3750 1480
17220 7510  3670 1480
22805 0  1480 3750
20890 7430  3375 1610
22805 3750  1480 3660

numOfBlemishes: 0
