Container length: 24400
Container width: 12200
Boxes Volume: 2.88978771E8
Container Volume: 297680000
Utilization: 97.07698568933083

Packed Boxes: 17
format: x y length width
0 0  22530 580
0 4540  6790 7660
0 580  8720 3080
0 3660  19220 880
6790 5625  8140 6575
8720 580  8580 3080
6790 4540  13420 880
14930 7370  5380 4830
17300 580  4850 1850
17300 2430  5080 1080
14930 5520  5250 1850
20310 6810  880 5390
21190 6888  3085 5312
22530 0  1850 4850
19220 3510  2690 880
20210 4850  3720 580
20180 5730  3320 1080

numOfBlemishes: 0
