Container length: 24400
Container width: 12200
Boxes Volume: 2.9496005E8
Container Volume: 297680000
Utilization: 99.08628392905132

Packed Boxes: 19
format: x y length width
0 0  3030 4200
0 7020  5710 5180
3030 0  8810 5695
0 4200  2830 2100
0 6340  5400 680
5710 9170  7700 3030
2830 5695  9080 630
5710 6410  3880 2760
11840 0  8610 5670
9590 6410  3690 2760
13410 7030  5710 5170
11910 5670  7710 680
13280 6350  7710 680
19120 8020  5270 4180
20450 0  3570 5610
19120 7140  5280 880
24020 0  380 7080
19620 5670  4210 680
20990 6460  2710 680

numOfBlemishes: 0
