Container length: 24400
Container width: 12200
Boxes Volume: 2.951459E8
Container Volume: 297680000
Utilization: 99.14871674281108

Packed Boxes: 9
format: x y length width
0 0  7880 6380
0 7310  9400 4890
0 6390  9690 920
7880 0  10580 6350
9400 7350  9390 4850
9690 6370  8470 980
18460 0  5740 5580
18790 6500  5580 5700
18460 5580  5830 880

numOfBlemishes: 0
