BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Mixed2,1,0,24400*12200,2.9768E8,7,5.2429799E7,17.612805361461973%,
Mixed2,2,0,24400*12200,2.9768E8,14,2.956295635E8,99.31119440338618%,
Mixed2,3,0,24400*12200,2.9768E8,13,2.956824E8,99.32894383230315%,
Mixed2,4,0,24400*12200,2.9768E8,13,2.947198E8,99.00557645794142%,
Mixed2,5,0,24400*12200,2.9768E8,13,2.963469345E8,99.55218170518678%,
Mixed2,6,0,24400*12200,2.9768E8,11,2.93678499E8,98.65577096210696%,
Mixed2,7,0,24400*12200,2.9768E8,10,2.950808E8,99.1268476216071%,
Mixed2,8,0,24400*12200,2.9768E8,15,2.945022E8,98.93247782854071%,
Mixed2,9,0,24400*12200,2.9768E8,10,2.95308371E8,99.20329582101586%,
Mixed2,10,0,24400*12200,2.9768E8,12,2.93530792E8,98.60615157215803%,
Mixed2,11,0,24400*12200,2.9768E8,13,2.943410625E8,98.87834671459285%,
Mixed2,12,0,24400*12200,2.9768E8,18,2.93230599E8,98.50530737704918%,
Mixed2,13,0,24400*12200,2.9768E8,20,2.906844635E8,97.64998101988712%,
Mixed2,14,1,24400*12200,2.9768E8,7,2.9483095E8,99.0429152109648%,
Mixed2,15,1,24400*12200,2.9768E8,8,2.946984E8,98.99838753023381%,
Mixed2,16,1,24400*12200,2.9768E8,8,2.952932E8,99.19819940876108%,
Mixed2,17,1,24400*12200,2.9768E8,17,2.93780814E8,98.69014176296695%,
Mixed2,18,1,24400*12200,2.9768E8,9,2.943118E8,98.86851652781509%,
Mixed2,19,1,24400*12200,2.9768E8,9,2.952869E8,99.19608304219295%,
Mixed2,20,1,24400*12200,2.9768E8,8,2.9348855E8,98.59196116635313%,
Mixed2,21,1,24400*12200,2.9768E8,9,2.935885E8,98.62553748992207%,
Mixed2,22,1,24400*12200,2.9768E8,10,2.9518945E8,99.16334654662725%,
Mixed2,23,1,24400*12200,2.9768E8,12,2.93641E8,98.64317387798978%,
Mixed2,24,1,24400*12200,2.9768E8,12,2.917472E8,98.00698736898683%,
Mixed2,25,1,24400*12200,2.9768E8,12,2.933047E8,98.53020021499596%,
Mixed2,26,1,24400*12200,2.9768E8,11,2.0718995E8,69.60156879871002%,
Mixed2,27,1,24400*12200,2.9768E8,8,2.9376185E8,98.68377116366568%,
Mixed2,28,1,24400*12200,2.9768E8,12,2.94362E8,98.88538027411985%,
Mixed2,29,1,24400*12200,2.9768E8,9,2.93334E8,98.54004299919377%,
Mixed2,30,1,24400*12200,2.9768E8,13,2.927389E8,98.34013034130611%,
Mixed2,31,1,24400*12200,2.9768E8,11,2.9426185E8,98.85173676431066%,
Mixed2,32,1,24400*12200,2.9768E8,5,2.955632E8,99.28890083310938%,
Mixed2,33,1,24400*12200,2.9768E8,12,2.9479375E8,99.03041857027682%,
Mixed2,34,1,24400*12200,2.9768E8,11,2.9280885E8,98.36362872883633%,
Mixed2,35,1,24400*12200,2.9768E8,10,2.9210066E8,98.1257256113948%,
Mixed2,36,1,24400*12200,2.9768E8,11,2.922579E8,98.17854743348562%,
Mixed2,37,1,24400*12200,2.9768E8,9,2.92676E8,98.31900026874497%,
Mixed2,38,1,24400*12200,2.9768E8,10,2.906638E8,97.64303950550928%,
Mixed2,39,1,24400*12200,2.9768E8,11,2.9355395E8,98.61393106691749%,
Mixed2,40,1,24400*12200,2.9768E8,9,2.946869E8,98.99452432141896%,
