BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,1,588848051,0.0,0.0,90,90.0,390.0,35100.00,NFP,
nfp_blocks,1,1,588861064,0.0,914.5,0,692.0,305.5,211406.00,NFP,
nfp_blocks,1,1,953549030,90.0,0.0,0,1972.0,911.0,1796492.00,NFP,
nfp_blocks,1,1,588817020,0.0,406.5,90,88.0,508.0,44704.00,NFP,
nfp_blocks,1,1,953589070,692.0,912.0,0,1252.0,308.0,385616.00,NFP,
nfp_blocks,1,1,588840043,1944.0,923.0,0,495.0,297.0,147015.00,NFP,
nfp_blocks,1,1,626435004,2062.0,0.0,90,378.0,832.0,314496.00,NFP,
nfp_blocks,1,1,759248016,2062.0,835.0,0,372.0,88.0,32736.00,NFP,
nfp_blocks,2,1,626466035,0.0,0.0,0,960.0,98.0,94080.00,NFP,
nfp_blocks,2,1,974339003,0.0,792.0,0,2036.0,428.0,871408.00,NFP,
nfp_blocks,2,1,705873019,0.0,98.0,90,458.0,508.0,232664.00,NFP,
nfp_blocks,2,1,944324004,0.0,714.0,0,2428.0,78.0,189384.00,NFP,
nfp_blocks,2,1,944323003,0.0,606.0,0,2428.0,108.0,262224.00,NFP,
nfp_blocks,2,1,626448017,458.0,98.0,0,1982.0,420.0,832440.00,NFP,
nfp_blocks,2,1,588825028,960.0,0.0,0,1442.0,98.0,141316.00,NFP,
nfp_blocks,2,1,342149154,458.0,518.0,0,1968.0,88.0,173184.00,NFP,
nfp_blocks,2,1,626450019,2036.0,800.0,90,208.0,420.0,87360.00,NFP,
nfp_blocks,2,1,588829032,2244.0,821.0,90,98.0,399.0,39102.00,NFP,
nfp_blocks,2,1,626446015,2342.0,800.0,90,98.0,420.0,41160.00,NFP,
nfp_blocks,3,1,974343007,0.0,0.0,90,388.0,1209.0,469092.00,NFP,
nfp_blocks,3,1,147885127,388.0,0.0,90,228.0,369.0,84132.00,NFP,
nfp_blocks,3,1,626477046,388.0,370.0,90,190.0,850.0,161500.00,NFP,
nfp_blocks,3,1,626438007,578.0,388.0,0,1422.0,832.0,1183104.00,NFP,
nfp_blocks,3,1,974341005,616.0,0.0,0,1808.0,388.0,701504.00,NFP,
nfp_blocks,3,1,588838041,2000.0,802.0,90,228.0,418.0,95304.00,NFP,
nfp_blocks,3,1,626433002,2228.0,388.0,90,208.0,832.0,173056.00,NFP,
nfp_blocks,3,1,588833036,2000.0,388.0,90,228.0,409.0,93252.00,NFP,
nfp_blocks,4,1,588860063,0.0,0.0,0,692.0,305.5,211406.00,NFP,
nfp_blocks,4,1,953550031,0.0,309.0,0,1972.0,911.0,1796492.00,NFP,
nfp_blocks,4,1,953590071,692.0,0.0,0,1278.0,308.0,393624.00,NFP,
nfp_blocks,4,1,147894136,1970.0,0.0,90,466.0,282.0,131412.00,NFP,
nfp_blocks,4,1,705857003,1972.0,712.0,90,458.0,508.0,232664.00,NFP,
nfp_blocks,4,1,588827030,1972.0,282.0,90,282.0,418.0,117876.00,NFP,
nfp_blocks,4,1,626458027,2254.0,282.0,90,185.5,420.0,77910.00,NFP,
nfp_blocks,5,1,626449018,0.0,0.0,0,2108.0,208.0,438464.00,NFP,
nfp_blocks,5,1,944331011,0.0,684.5,0,711.0,535.5,380740.50,NFP,
nfp_blocks,5,1,342151156,0.0,208.0,90,88.0,372.0,32736.00,NFP,
nfp_blocks,5,1,147843085+626437006+138626029,88.0,208.0,0,2124.0,378.0,802872.00,NFP,
nfp_blocks,5,1,626459028,0.0,586.5,0,2188.0,98.0,214424.00,NFP,
nfp_blocks,5,1,944336016,711.0,684.5,0,1530.0,535.5,819315.00,NFP,
nfp_blocks,5,1,626476045+626478047,2108.0,0.0,90,329.4,190.0,62611.36,NFP,
nfp_blocks,5,1,626479048,2241.0,1032.0,0,188.0,188.0,35344.00,NFP,
nfp_blocks,5,1,588843046,2212.0,190.0,90,228.0,409.0,93252.00,NFP,
nfp_blocks,5,1,626456025,2241.0,612.0,90,187.5,420.0,78750.00,NFP,
nfp_blocks,6,1,147897139,0.0,0.0,90,228.0,369.0,84132.00,NFP,
nfp_blocks,6,1,147873115,0.0,752.0,0,872.0,468.0,408096.00,NFP,
nfp_blocks,6,1,588852055,228.0,0.0,0,2122.0,692.0,1468424.00,NFP,
nfp_blocks,6,1,147902144,0.0,369.0,90,228.0,369.0,84132.00,NFP,
nfp_blocks,6,1,588850053,228.0,694.0,0,692.0,58.0,40136.00,NFP,
nfp_blocks,6,1,147853095,872.0,792.5,0,1252.0,427.5,535230.00,NFP,
nfp_blocks,6,1,944321001,920.0,694.5,0,1432.0,98.0,140336.00,NFP,
nfp_blocks,6,1,759247015,2124.0,830.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,6,1,147895137,2212.0,812.0,90,228.0,408.0,93024.00,NFP,
nfp_blocks,6,1,342150155,2350.0,0.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,6,1,147906148,2352.0,390.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,7,1,953593074,0.0,0.0,0,592.0,285.5,169016.00,NFP,
nfp_blocks,7,1,588821024,0.0,782.0,0,390.0,438.0,170820.00,NFP,
nfp_blocks,7,1,147896138,0.0,285.5,90,228.0,408.0,93024.00,NFP,
nfp_blocks,7,1,147904146,390.0,765.0,90,297.0,455.0,135135.00,NFP,
nfp_blocks,7,1,342153158,0.0,694.0,0,390.0,88.0,34320.00,NFP,
nfp_blocks,7,1,974340004,228.0,285.5,0,1808.0,388.0,701504.00,NFP,
nfp_blocks,7,1,953592073,592.0,0.0,0,1252.0,285.5,357446.00,NFP,
nfp_blocks,7,1,588826029,687.0,762.0,0,1643.0,458.0,752494.00,NFP,
nfp_blocks,7,1,783104069,390.0,674.0,0,1888.0,88.0,166144.00,NFP,
nfp_blocks,7,1,138630033,1844.0,0.0,0,588.0,188.0,110544.00,NFP,
nfp_blocks,7,1,147850092,1844.0,188.0,0,559.0,93.0,51987.00,NFP,
nfp_blocks,7,1,588802005,2036.0,281.0,0,392.0,390.0,152880.00,NFP,
nfp_blocks,7,1,944346026,2330.0,691.0,90,108.0,529.0,57132.00,NFP,
nfp_blocks,8,1,759237005,0.0,0.0,0,1492.0,390.0,581880.00,NFP,
nfp_blocks,8,1,953575056,0.0,848.0,0,1182.0,372.0,439704.00,NFP,
nfp_blocks,8,1,953588069,0.0,770.0,0,1278.0,78.0,99684.00,NFP,
nfp_blocks,8,1,147880122,0.0,390.0,90,228.0,369.0,84132.00,NFP,
nfp_blocks,8,1,944341021,228.0,390.0,0,419.5,375.0,157312.50,NFP,
nfp_blocks,8,1,626441010,647.5,390.0,0,832.0,377.5,314080.00,NFP,
nfp_blocks,8,1,626439008,1182.0,864.5,0,832.0,355.5,295776.00,NFP,
nfp_blocks,8,1,705862008,1492.0,0.0,0,422.0,68.0,28696.00,NFP,
nfp_blocks,8,1,626475044,1492.0,68.0,0,850.0,606.0,515100.00,NFP,
nfp_blocks,8,1,783111076,1278.0,776.5,0,728.0,88.0,64064.00,NFP,
nfp_blocks,8,1,705878024,1914.0,0.0,0,422.0,68.0,28696.00,NFP,
nfp_blocks,8,1,147892134,1479.5,678.5,0,872.0,98.0,85456.00,NFP,
nfp_blocks,8,1,705860006,2014.0,780.0,0,422.0,440.0,185680.00,NFP,
nfp_blocks,8,1,588846049,2342.0,0.0,90,93.0,390.0,36270.00,NFP,
nfp_blocks,8,1,588820023,2351.5,390.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,9,1,759244012,0.0,0.0,0,1528.0,108.0,165024.00,NFP,
nfp_blocks,9,1,944322002,0.0,662.0,0,2428.0,558.0,1354824.00,NFP,
nfp_blocks,9,1,944339019,0.0,108.0,0,351.0,535.5,187960.50,NFP,
nfp_blocks,9,1,953580061,351.0,108.0,0,408.0,548.0,223584.00,NFP,
nfp_blocks,9,1,705876022,759.0,108.0,0,422.0,440.0,185680.00,NFP,
nfp_blocks,9,1,953567048,1181.0,108.0,0,408.0,548.0,223584.00,NFP,
nfp_blocks,9,1,705886032,759.0,548.0,0,360.0,108.0,38880.00,NFP,
nfp_blocks,9,1,147875117,1528.0,0.0,0,872.0,98.0,85456.00,NFP,
nfp_blocks,9,1,626465034,1589.0,98.0,0,850.0,562.0,477700.00,NFP,
nfp_blocks,10,1,588805008,0.0,0.0,90,108.0,508.0,54864.00,NFP,
nfp_blocks,10,1,944329009,0.0,509.0,0,2302.0,711.0,1636722.00,NFP,
nfp_blocks,10,1,147849091+626472041+705881027+953577058,108.0,0.0,0,970.0,507.5,492275.00,NFP,
nfp_blocks,10,1,147844086+626467036+705865011+944340020,1078.0,0.0,0,960.0,500.0,480000.00,NFP,
nfp_blocks,10,1,147888130,2038.0,0.0,0,390.0,488.0,190320.00,NFP,
nfp_blocks,10,1,705864010,2302.0,862.0,90,108.0,358.0,38664.00,NFP,
nfp_blocks,10,1,138627030,2302.0,504.0,90,108.0,358.0,38664.00,NFP,
nfp_blocks,11,1,588849052,0.0,0.0,0,390.0,88.0,34320.00,NFP,
nfp_blocks,11,1,944335015,0.0,684.5,0,711.0,535.5,380740.50,NFP,
nfp_blocks,11,1,147893135,0.0,88.0,0,988.0,508.0,501904.00,NFP,
nfp_blocks,11,1,342152157,390.0,0.0,0,372.0,88.0,32736.00,NFP,
nfp_blocks,11,1,588809012,0.0,596.5,0,1478.0,88.0,130064.00,NFP,
nfp_blocks,11,1,147845087+626470039+138628031+953543024,711.0,691.0,0,1178.0,529.0,623162.00,NFP,
nfp_blocks,11,1,626463032,762.0,0.0,0,1298.0,88.0,114224.00,NFP,
nfp_blocks,11,1,588823026,988.0,88.0,0,1442.0,418.0,602756.00,NFP,
nfp_blocks,11,1,953537018,988.0,506.0,0,390.0,88.0,34320.00,NFP,
nfp_blocks,11,1,588810013,1378.0,506.0,0,390.0,88.0,34320.00,NFP,
nfp_blocks,11,1,944332012,1889.0,509.0,90,537.5,711.0,382162.50,NFP,
nfp_blocks,11,1,588808011,1478.0,598.0,0,390.0,93.0,36270.00,NFP,
nfp_blocks,11,1,588811014,2060.0,0.0,0,372.0,88.0,32736.00,NFP,
nfp_blocks,12,1,147848090+626471040+705870016+944342022,0.0,0.0,0,960.0,497.5,477600.00,NFP,
nfp_blocks,12,1,759236004,0.0,830.0,0,1528.0,390.0,595920.00,NFP,
nfp_blocks,12,1,588854057,0.0,502.0,0,2208.0,328.0,724224.00,NFP,
nfp_blocks,12,1,759239007,960.0,0.0,0,451.0,390.0,175890.00,NFP,
nfp_blocks,12,1,626432001,960.0,390.0,0,832.0,98.0,81536.00,NFP,
nfp_blocks,12,1,588813016,1411.0,0.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,12,1,147866108,1499.0,0.0,0,451.0,390.0,175890.00,NFP,
nfp_blocks,12,1,759235003,1528.0,830.0,0,912.0,390.0,355680.00,NFP,
nfp_blocks,12,1,147871113,1950.0,0.0,90,488.0,390.0,190320.00,NFP,
nfp_blocks,12,1,705880026,1792.0,390.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,12,1,147884126,2208.0,390.0,90,228.0,408.0,93024.00,NFP,
nfp_blocks,13,1,147876118,0.0,0.0,0,988.0,508.0,501904.00,NFP,
nfp_blocks,13,1,944330010,0.0,609.0,0,2302.0,611.0,1406522.00,NFP,
nfp_blocks,13,1,147857099,0.0,508.0,0,1868.0,98.0,183064.00,NFP,
nfp_blocks,13,1,705868014,988.0,0.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,13,1,147865107,988.0,108.0,0,451.0,390.0,175890.00,NFP,
nfp_blocks,13,1,944344024,1346.0,0.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,13,1,147905147,1439.0,108.0,90,88.0,390.0,34320.00,NFP,
nfp_blocks,13,1,147862104,1527.0,108.0,0,912.0,390.0,355680.00,NFP,
nfp_blocks,13,1,705885031,1704.0,0.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,13,1,705884030,2062.0,0.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,13,1,944345025,2302.0,862.0,90,108.0,358.0,38664.00,NFP,
nfp_blocks,13,1,705869015,1868.0,498.0,0,358.0,108.0,38664.00,NFP,
nfp_blocks,13,1,705879025,2302.0,504.0,90,108.0,358.0,38664.00,NFP,
nfp_blocks,14,1,147842084,0.0,0.0,0,1252.0,763.0,955276.00,NFP,
nfp_blocks,14,1,626440009,0.0,864.5,0,832.0,355.5,295776.00,NFP,
nfp_blocks,14,1,147859101,0.0,766.5,0,1288.0,98.0,126224.00,NFP,
nfp_blocks,14,1,626442011,832.0,864.5,0,832.0,355.5,295776.00,NFP,
nfp_blocks,14,1,588851054,1252.0,0.0,0,692.0,328.0,226976.00,NFP,
nfp_blocks,14,1,588801004,1252.0,328.0,90,390.0,428.0,166920.00,NFP,
nfp_blocks,14,1,705863009,1288.0,756.5,0,358.0,108.0,38664.00,NFP,
nfp_blocks,14,1,147890132,1664.0,348.0,90,468.0,872.0,408096.00,NFP,
nfp_blocks,14,1,588835038,1944.0,0.0,0,495.0,297.0,147015.00,NFP,
nfp_blocks,14,1,147887129,2132.0,765.0,90,297.0,455.0,135135.00,NFP,
nfp_blocks,14,1,147899141,2132.0,297.0,90,297.0,455.0,135135.00,NFP,
nfp_blocks,15,1,588859062,0.0,0.0,0,692.0,305.5,211406.00,NFP,
nfp_blocks,15,1,147864106,0.0,830.0,0,1492.0,390.0,581880.00,NFP,
nfp_blocks,15,1,588824027,0.0,305.5,0,1442.0,390.0,562380.00,NFP,
nfp_blocks,15,1,138637040,0.0,702.0,0,1468.0,128.0,187904.00,NFP,
nfp_blocks,15,1,588845048,692.0,0.0,0,495.0,297.0,147015.00,NFP,
nfp_blocks,15,1,953595076,1187.0,0.0,0,621.0,285.5,177295.50,NFP,
nfp_blocks,15,1,944338018,1492.0,869.0,90,535.5,351.0,187960.50,NFP,
nfp_blocks,15,1,974344008,1442.0,285.5,0,781.0,387.5,302637.50,NFP,
nfp_blocks,15,1,953594075,1808.0,0.0,0,621.0,283.5,176053.50,NFP,
nfp_blocks,15,1,138625028,1492.0,681.0,0,588.0,188.0,110544.00,NFP,
nfp_blocks,15,1,953536017,2027.5,1132.0,0,372.0,88.0,32736.00,NFP,
nfp_blocks,15,1,147901143,2027.5,904.0,0,408.0,228.0,93024.00,NFP,
nfp_blocks,15,1,588836039,2080.0,676.0,0,358.0,228.0,81624.00,NFP,
nfp_blocks,15,1,342147152,2223.0,283.5,0,208.0,390.0,81120.00,NFP,
nfp_blocks,16,1,626443012,0.0,0.0,90,355.5,832.0,295776.00,NFP,
nfp_blocks,16,1,626434003,0.0,842.0,0,2108.0,378.0,796824.00,NFP,
nfp_blocks,16,1,147841083,355.5,0.0,0,763.0,468.0,357084.00,NFP,
nfp_blocks,16,1,953569050,355.5,470.0,0,1832.0,372.0,681504.00,NFP,
nfp_blocks,16,1,759238006,1118.5,0.0,90,390.0,451.0,175890.00,NFP,
nfp_blocks,16,1,147900142,1508.5,0.0,0,408.0,228.0,93024.00,NFP,
nfp_blocks,16,1,147878120,1508.5,228.0,0,408.0,228.0,93024.00,NFP,
nfp_blocks,16,1,705861007,1916.5,0.0,0,508.0,422.0,214376.00,NFP,
nfp_blocks,16,1,588812015,2108.0,848.0,90,88.0,372.0,32736.00,NFP,
nfp_blocks,16,1,588837040,2196.0,862.0,90,228.0,358.0,81624.00,NFP,
nfp_blocks,16,1,147879121,2196.0,454.0,90,228.0,408.0,93024.00,NFP,
nfp_blocks,17,1,953586067,0.0,0.0,0,1260.0,1182.0,1489320.00,NFP,
nfp_blocks,17,1,147874116,1260.0,0.0,0,872.0,390.0,340080.00,NFP,
