BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Closet3,1,1,24400*12200,2.9768E8,12,2.945326E8,98.94269013705994%,12,0,2.945326E8,0.0
Closet3,2,MIXED,24400*12200,2.9768E8,33,2.767614E8,92.97278957269552%,24,9,2.32666E8,4.40954E7
Closet3,3,1,24400*12200,2.9768E8,15,2.915091E8,97.92700214995968%,15,0,2.915091E8,0.0
Closet3,4,1,24400*12200,2.9768E8,9,2.934996E8,98.59567320612739%,9,0,2.934996E8,0.0
Closet3,5,1,24400*12200,2.9768E8,9,2.939177E8,98.73612604138673%,9,0,2.939177E8,0.0
Closet3,6,1,24400*12200,2.9768E8,10,2.94404025E8,98.89949778285408%,10,0,2.94404025E8,0.0
Closet3,7,0,24400*12200,2.9768E8,10,2.9055835E8,97.60761556033324%,0,10,0.0,2.9055835E8
Closet3,8,0,24400*12200,2.9768E8,8,2.8790905E8,96.71763302875571%,0,8,0.0,2.8790905E8
Closet3,9,0,24400*12200,2.9768E8,11,2.1572705E8,72.46944705724268%,0,11,0.0,2.1572705E8
Closet3,10,0,24400*12200,2.9768E8,9,2.861738E8,96.13470841171727%,0,9,0.0,2.861738E8
