Container length: 24400
Container width: 12200
Boxes Volume: 2.921456363296E8
Container Volume: 297680000
Utilization: 98.14083456382691

Packed Boxes: 15
format: x y length width
0 0  15280 3900
0 5990  2855 6210
2855 5990  2835 6210
0 3900  21080 2080
5690 8300  9120 3900
5690 7320  8320 980
5690 6040  14680 1280
14810 11220  8720 980
15280 0  9120 3900
14810 7640  2280 3580
17090 7320  3920 3900
21010 7140  2280 4080
23290 7640  1080 3580
21080 3900  3294 1900
20370 6060  3580 1080

numOfBlemishes: 0
