Container length: 24400
Container width: 12200
Boxes Volume: 2.913152E8
Container Volume: 297680000
Utilization: 97.86186509002957

Packed Boxes: 16
format: x y length width
0 0  7110 5375
12310 0  12090 3880
9120 8300  15280 3900
0 8300  8720 3900
19320 3880  5080 4220
0 7420  3900 880
0 5545  4200 1875
7110 0  5080 4580
3900 7420  3900 880
13965 3880  5355 3510
4200 5520  8500 1900
15420 7420  3900 880
7110 4580  5590 930
7800 7420  3720 880
11520 7420  3900 880
13035 3880  930 3080

numOfBlemishes: 0
