Container length: 24400
Container width: 12200
Boxes Volume: 2.855967E8
Container Volume: 297680000
Utilization: 95.94084251545284

Packed Boxes: 24
format: x y length width
0 0  9600 4855
16080 0  8320 3555
15900 9120  8500 3080
0 8300  4880 3900
18190 6285  6210 2835
18520 3555  5880 1880
0 6020  3580 2280
4880 9920  3580 2280
4880 7640  3580 2280
3580 5360  3580 2280
9600 0  5275 9110
8460 9110  5680 2480
14875 3555  2080 4200
16955 3555  1200 4275
7160 4855  880 2500
14140 9110  880 2500
18155 5435  5245 580
8460 4855  1080 4080
8460 11610  6920 580
14875 0  880 3300
14875 7830  3300 880
0 4855  2900 580
15020 8710  880 2100
0 5435  2900 580

numOfBlemishes: 0
