Container length: 24400
Container width: 12200
Boxes Volume: 2.9184405E8
Container Volume: 297680000
Utilization: 98.03952230583175

Packed Boxes: 23
format: x y length width
0 0  5170 4330
0 8630  7710 3570
0 7750  22380 880
0 4330  7510 3330
5170 0  6110 1580
5170 1580  10180 680
5170 2260  7080 1840
7710 8630  7510 3570
11280 0  6110 1580
7510 4100  10410 2925
7510 7070  11440 680
12250 2260  8710 680
12250 2940  8610 1080
15220 8630  7510 3570
15350 1580  8610 680
17390 0  6410 1080
17390 1080  6900 440
17920 4020  3200 3030
22730 4490  1080 7710
20960 2260  3370 1710
18950 7070  3580 680
23810 5300  580 6900
21120 3970  1580 3080

numOfBlemishes: 0
