Container length: 24400
Container width: 12200
Boxes Volume: 2.914444E8
Container Volume: 297680000
Utilization: 97.90526740123623

Packed Boxes: 23
format: x y length width
0 0  680 8400
0 11120  10590 1080
680 0  9590 4230
0 10040  8080 1080
0 9160  21080 880
0 8480  6210 680
680 7400  8710 1080
680 4230  8800 3030
8080 10040  9910 1080
6210 8480  12060 680
10270 0  8610 5670
10590 11120  8920 1080
9390 7400  8710 1080
9480 6320  8460 1080
9480 5670  9080 630
18880 0  4740 6400
17990 10040  4710 1080
19510 11120  4210 1080
18270 6400  3690 2760
23620 0  730 8600
23720 8620  680 3580
22700 7440  880 3680
21960 6460  680 3580

numOfBlemishes: 0
