Container length: 24400
Container width: 12200
Boxes Volume: 2.966529E8
Container Volume: 297680000
Utilization: 99.65496506315507

Packed Boxes: 16
format: x y length width
0 0  7710 3570
0 3590  3570 8610
3570 7020  8710 5180
3570 3570  5670 3430
7710 0  8810 3570
12280 7020  8710 5180
9240 3570  3880 2760
9240 6340  11640 680
16520 0  5170 5710
13120 3570  3400 2760
20990 10090  3370 2110
21690 0  2710 5670
16520 5710  7080 580
20990 8390  2830 1700
20990 6290  2830 2100
23820 5970  580 4120

numOfBlemishes: 0
