Container length: 24400
Container width: 12200
Boxes Volume: 2.957673E8
Container Volume: 297680000
Utilization: 99.35746439129267

Packed Boxes: 19
format: x y length width
0 0  630 11080
0 11520  8610 680
630 0  5710 5170
630 5850  5710 5670
630 5170  5710 680
6340 0  5810 5170
6340 5810  5180 5710
8610 11520  7710 680
6340 5170  7080 580
12150 0  5810 5170
11520 5810  5180 5710
16320 11620  7080 580
16700 5950  5710 5670
17960 0  5710 5180
13420 5170  3580 630
17000 5180  6610 680
22410 5910  1080 5710
23490 6920  880 5280
23670 0  730 6780

numOfBlemishes: 0
