Container length: 24400
Container width: 12200
Boxes Volume: 2.943949E8
Container Volume: 297680000
Utilization: 98.8964324106423

Packed Boxes: 16
format: x y length width
0 0  3570 8810
0 8820  12220 3380
3570 0  5710 5430
3570 5450  6360 3370
9280 0  8710 5180
12220 7500  4740 4700
9930 5250  1910 3570
11840 5790  5670 1710
16960 9990  3670 2210
11840 5180  7080 580
17990 0  5710 4800
16960 7780  3670 2210
20630 5970  3750 6230
17510 5880  3030 1900
23700 0  680 4210
18920 4800  5160 1080

numOfBlemishes: 0
