Container length: 24400
Container width: 12200
Boxes Volume: 2.945379E8
Container Volume: 297680000
Utilization: 98.94447057242677

Packed Boxes: 19
format: x y length width
0 0  6410 5670
0 6930  4180 5270
4180 7020  7710 5180
0 6250  6710 680
0 5670  6900 580
6410 0  8080 3670
6410 3670  8010 1580
6410 5250  7080 380
11890 7020  5710 5180
6710 6340  8710 680
6900 5630  6410 680
14490 0  5710 5170
17600 7030  5710 5170
13490 5250  6710 680
13310 5960  7080 380
20200 0  4180 5090
15420 6340  7710 680
23310 5990  1080 6210
20390 5090  3730 880

numOfBlemishes: 0
