Container length: 24400
Container width: 12200
Boxes Volume: 2.862225E8
Container Volume: 297680000
Utilization: 96.1510682612201

Packed Boxes: 23
format: x y length width
0 0  4480 5780
18620 0  5780 4480
17940 6920  6460 5280
0 8730  3480 3470
3480 8020  5780 4180
4480 0  5880 4570
12840 0  5780 4180
0 8150  3470 580
0 7110  4250 910
12380 4480  12020 680
0 6430  17880 680
4540 5160  19860 580
17940 6340  6460 580
14680 5740  9720 580
0 5850  5780 580
16090 7350  1850 4850
10040 7300  6050 4900
4250 7110  4250 910
4480 4570  6460 580
9260 7400  680 4800
10360 0  910 4250
11270 0  910 4250
5780 5740  7880 680

numOfBlemishes: 0
