Container length: 24400
Container width: 12200
Boxes Volume: 2.93365E8
Container Volume: 297680000
Utilization: 98.55045686643376

Packed Boxes: 17
format: x y length width
0 0  880 9720
4490 0  19910 4580
2770 11620  21630 580
3270 6340  21130 5280
880 0  1080 4570
880 6190  580 6010
1460 6190  580 6010
1960 0  1280 4580
2040 6190  580 6010
2620 5840  580 5780
3240 0  1080 4570
19800 4580  4600 580
19520 5160  4880 580
880 4580  17880 580
3990 5740  20410 580
880 5160  18410 580
0 10400  880 1800

numOfBlemishes: 0
