Container length: 24400
Container width: 12200
Boxes Volume: 2.9280855E8
Container Volume: 297680000
Utilization: 98.36352794947595

Packed Boxes: 18
format: x y length width
0 0  7670 3365
21025 4790  3375 7410
0 6325  8550 5875
12880 0  11520 3370
0 3365  5080 1480
20320 3370  4080 1380
13185 7130  7840 5070
0 4845  5080 1480
15740 3370  4580 2280
7670 0  5070 4880
15945 5650  5080 1480
5080 3365  2575 2920
8550 7620  2280 4580
10830 7620  2280 4580
14260 3370  1480 3750
7655 4880  4660 1380
8550 6340  4580 1280
12980 3370  1280 2790

numOfBlemishes: 0
