Container length: 24400
Container width: 12200
Boxes Volume: 2.888624E8
Container Volume: 297680000
Utilization: 97.03789303950552

Packed Boxes: 28
format: x y length width
0 0  19430 5880
5180 11320  19220 880
21030 0  3370 7720
0 9620  2920 2580
12880 10440  11520 880
21480 7860  2920 2580
0 8140  5080 1480
19650 0  1380 4080
2920 9940  4080 1380
0 6760  4080 1380
17400 9060  4080 1380
17210 7780  4270 1280
5080 8660  4250 1280
0 5880  4690 880
19750 4080  1280 2780
12570 6900  8460 880
7000 10040  2780 1280
4080 7560  3720 580
4080 6980  4580 580
10000 9560  7400 880
13490 8680  3720 880
4690 5900  7880 1080
12800 6020  6950 880
9780 10440  2920 880
12380 7800  4830 880
7800 7580  4580 1080
9330 8680  4080 880
8660 7000  3900 580

numOfBlemishes: 0
