Container length: 24400
Container width: 12200
Boxes Volume: 2.928462E8
Container Volume: 297680000
Utilization: 98.37617575920453

Packed Boxes: 17
format: x y length width
0 0  22580 2180
15580 7120  8820 5080
0 8830  8320 3370
22670 0  1730 5660
0 2180  14220 3120
0 7950  9130 880
14350 2180  8320 3380
0 5370  5960 2580
15580 6040  8820 1080
16190 5560  6480 480
8320 9080  5380 3120
13700 5770  1880 6430
5960 6470  3740 1480
5960 5300  3120 1080
9130 8000  4080 1080
9700 6520  3740 1480
9080 5300  4380 1080

numOfBlemishes: 0
