Container length: 24400
Container width: 12200
Boxes Volume: 2.922932E8
Container Volume: 297680000
Utilization: 98.19040580489116

Packed Boxes: 17
format: x y length width
0 0  12710 680
18690 7020  5710 5180
0 6620  6180 5580
18690 0  5710 5180
0 680  5090 4180
0 4860  11640 1080
16690 5180  7710 1080
16690 6340  7710 680
0 5940  7710 680
12980 7030  5710 5170
12980 0  5710 5170
5090 680  5090 4180
6180 7030  5710 5170
10180 680  2760 3690
11900 4490  1080 7710
13320 5170  3370 1710
7710 6150  3680 880

numOfBlemishes: 0
