Container length: 24400
Container width: 12200
Boxes Volume: 2.610387E8
Container Volume: 297680000
Utilization: 87.6910440741736

Packed Boxes: 25
format: x y length width
0 0  21080 880
3920 11320  20480 880
0 4500  3140 7700
21370 0  3030 7500
18730 8110  5670 3210
0 880  4030 3580
16630 880  4740 4000
3140 10240  8710 1080
4030 880  8460 1080
3140 9160  7710 1080
4030 1960  7510 1080
3140 6950  3430 2210
15300 9110  3430 2210
4030 3040  3370 2110
18000 6000  3370 2110
10290 4880  11080 630
3140 5150  6230 1080
3140 6270  8710 680
13250 880  3380 1580
9650 8480  9080 630
12290 7400  5710 1080
6570 7400  5710 1080
7400 3040  6210 1080
12290 6320  5710 1080
7400 4120  8400 680

numOfBlemishes: 0
