Container length: 24400
Container width: 12200
Boxes Volume: 2.93249E8
Container Volume: 297680000
Utilization: 98.51148884708411

Packed Boxes: 22
format: x y length width
0 0  1080 7710
16700 0  7700 3030
22500 9170  1900 3030
0 10620  2880 1580
1080 0  5710 5170
0 9540  8710 1080
20920 6090  1580 6110
0 7960  8010 1580
2880 10620  8010 1580
16700 3030  7700 3030
22500 6140  1900 3030
16740 6930  4180 5270
1080 6880  7710 1080
1080 5170  8920 1080
1080 6250  9080 630
6790 0  4180 5090
10930 11120  5810 1080
10990 0  5710 5170
11650 6940  5090 4180
10740 6250  10180 680
8790 6930  2760 3690
10090 5170  6610 1080

numOfBlemishes: 0
