BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,1,30120411161,0.0,0.0,90,93.0,580.0,53940.00,NFP,
nfp_blocks,1,1,30120411074,0.0,892.0,0,2308.0,328.0,757024.00,NFP,
nfp_blocks,1,1,30120411545,93.0,0.0,0,2328.0,78.0,181584.00,NFP,
nfp_blocks,1,1,30120411549,93.0,78.0,0,1391.0,762.0,1059942.00,NFP,
nfp_blocks,1,1,30120411546,0.0,844.0,0,2328.0,48.0,111744.00,NFP,
nfp_blocks,1,1,30120411552,0.0,586.0,90,91.0,258.0,23478.00,NFP,
nfp_blocks,1,1,30120411533,1484.0,78.0,0,721.5,484.0,349206.00,NFP,
nfp_blocks,1,1,30120411090,1484.0,586.0,90,118.0,258.0,30444.00,NFP,
nfp_blocks,1,1,30120411548,1602.0,567.0,0,762.0,277.0,211074.00,NFP,
nfp_blocks,1,1,30120411532,2205.5,78.0,90,158.0,484.0,76472.00,NFP,
nfp_blocks,1,1,30120411567,2308.0,963.5,0,122.0,256.5,31293.00,NFP,
nfp_blocks,1,1,30120411573,2364.0,78.0,90,75.0,878.0,65850.00,NFP,
nfp_blocks,2,1,30120411560,0.0,0.0,90,91.0,314.0,28574.00,NFP,
nfp_blocks,2,1,30120411146,0.0,658.0,0,1268.0,562.0,712616.00,NFP,
nfp_blocks,2,1,30120411077,91.0,0.0,0,1572.0,327.0,514044.00,NFP,
nfp_blocks,2,1,30120411561,0.0,314.0,90,91.0,314.0,28574.00,NFP,
nfp_blocks,2,1,30120411529,91.0,327.0,0,2328.0,48.0,111744.00,NFP,
nfp_blocks,2,1,30120411550,91.0,375.0,0,1428.0,278.0,396984.00,NFP,
nfp_blocks,2,1,30120411080+30120411535,1268.0,853.0,0,762.0,367.0,279654.00,NFP,
nfp_blocks,2,1,30120411537,1268.0,755.0,0,908.0,98.0,88984.00,NFP,
nfp_blocks,2,1,30120411106,1663.0,0.0,0,771.5,325.5,251123.25,NFP,
nfp_blocks,2,1,30120411163,1268.0,662.0,0,908.0,93.0,84444.00,NFP,
nfp_blocks,2,1,30120411536,1519.0,375.0,0,908.0,286.0,259688.00,NFP,
nfp_blocks,2,1,30120411128,2030.0,1102.0,0,408.0,118.0,48144.00,NFP,
nfp_blocks,2,1,30120411127,2030.0,984.0,0,408.0,118.0,48144.00,NFP,
nfp_blocks,2,1,30120411136,2030.0,871.0,0,408.0,113.0,46104.00,NFP,
nfp_blocks,2,1,30120411091,2176.0,753.0,0,258.0,118.0,30444.00,NFP,
nfp_blocks,2,1,30120411558,2176.0,662.0,0,258.0,91.0,23478.00,NFP,
nfp_blocks,3,1,30120411154,0.0,0.0,90,100.0,500.0,50000.00,NFP,
nfp_blocks,3,1,30120411099,0.0,501.0,90,118.0,719.0,84842.00,NFP,
