Container length: 24400
Container width: 12200
Boxes Volume: 2.91224E8
Container Volume: 297680000
Utilization: 97.83122816447191

Packed Boxes: 18
format: x y length width
0 0  6580 5580
0 11620  17980 580
0 5670  22080 5950
6580 0  4220 880
6580 880  6580 3580
10800 0  7720 680
6580 4460  5950 580
6580 5040  14680 580
13160 680  3580 3720
12530 4460  6580 580
16740 680  7580 3580
17980 11620  4700 580
18520 0  5720 680
22080 5900  680 5720
22760 5620  580 6580
23340 7980  880 4220
19110 4260  4220 680
23340 4400  850 3580

numOfBlemishes: 0
