Container length: 24400
Container width: 12200
Boxes Volume: 2.9315117E8
Container Volume: 297680000
Utilization: 98.47862469766191

Packed Boxes: 16
format: x y length width
0 0  22480 880
2220 11620  22180 580
0 3740  1080 8460
22550 0  1850 4850
2220 7720  22180 3900
0 880  22480 2580
1080 3740  880 8460
20180 4865  4220 2855
1970 3460  20580 580
7330 4040  15220 580
1960 4040  4190 880
1960 6020  5180 1700
1960 4920  5080 1080
15960 4640  4220 3080
7140 4635  3689 3085
11008 4635  4952 3085

numOfBlemishes: 0
