Container length: 24400
Container width: 12200
Boxes Volume: 2.92532725E8
Container Volume: 297680000
Utilization: 98.27086972588015

Packed Boxes: 16
format: x y length width
0 0  6780 6780
17625 0  6775 6575
2580 11620  21820 580
0 7020  1600 5180
2230 10540  22170 1080
1600 7120  580 5080
2320 7460  22080 3080
12880 6580  11520 880
7975 0  9650 2300
6780 0  580 4580
2180 6880  4830 580
7360 0  580 3720
7975 2300  9650 2300
12375 4600  5250 1850
6780 4600  5080 1680
7010 6380  5360 1080

numOfBlemishes: 0
