Container length: 24400
Container width: 12200
Boxes Volume: 2.710084E8
Container Volume: 297680000
Utilization: 91.04017737167428

Packed Boxes: 22
format: x y length width
0 0  3720 3580
20320 0  4080 1880
20320 10320  4080 1880
0 10320  4080 1880
18000 1880  6400 880
4080 0  3580 3720
0 3720  22080 5950
4080 9670  5950 580
7660 0  7580 3580
4080 10250  6580 980
10660 9670  7720 680
10660 10350  6580 580
22080 2760  580 6580
4080 11230  14680 580
22660 2760  680 5720
15240 0  850 3580
23340 2760  680 5720
16090 0  4220 880
16090 2760  4220 880
16090 880  4220 680
18380 9670  4700 580
0 9670  3580 580

numOfBlemishes: 0
