BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Closet2,1,MIXED,24400*12200,2.9768E8,9,2.926798E8,98.32027680730985%,7,2,2.861444E8,6535400.0
Closet2,2,MIXED,24400*12200,2.9768E8,11,2.940487E8,98.78013302875571%,2,9,2.58888E8,3.51607E7
Closet2,3,MIXED,24400*12200,2.9768E8,13,2.9043745E8,97.56700147809728%,7,6,2.6715185E8,2.32856E7
Closet2,4,MIXED,24400*12200,2.9768E8,10,2.84186E8,95.46694436979307%,6,4,2.62418E8,2.1768E7
Closet2,5,MIXED,24400*12200,2.9768E8,10,2.879732E8,96.73918301531846%,6,4,2.696952E8,1.8278E7
Closet2,6,MIXED,24400*12200,2.9768E8,8,2.92514E8,98.264579414136%,2,6,2.64684E8,2.783E7
Closet2,7,1,24400*12200,2.9768E8,7,2.805448E8,94.24375167965601%,7,0,2.805448E8,0.0
Closet2,8,MIXED,24400*12200,2.9768E8,9,2.810106E8,94.40022843321688%,6,3,2.54313E8,2.66976E7
Closet2,9,1,24400*12200,2.9768E8,8,2.831762E8,95.12772104273044%,8,0,2.831762E8,0.0
Closet2,10,MIXED,24400*12200,2.9768E8,13,2.657034E8,89.25806234883096%,5,8,2.125936E8,5.31098E7
Closet2,11,0,24400*12200,2.9768E8,2,2.65167E8,89.07786885245902%,0,2,0.0,2.65167E8
Closet2,12,0,24400*12200,2.9768E8,4,2.6843125E8,90.17443227626983%,0,4,0.0,2.6843125E8
Closet2,13,0,24400*12200,2.9768E8,7,2.659642E8,89.34567320612739%,0,7,0.0,2.659642E8
Closet2,14,0,24400*12200,2.9768E8,8,2.438074E8,81.90251276538565%,0,8,0.0,2.438074E8
