BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet1,1,0,24400*12200,2.9768E8,7,2.87622E8,96.62120397742542%,
Cabinet1,2,0,24400*12200,2.9768E8,7,2.8176145E8,94.65246237570545%,
Cabinet1,3,0,24400*12200,2.9768E8,6,2.831996E8,95.13558183284064%,
Cabinet1,4,0,24400*12200,2.9768E8,8,2.835456E8,95.25181402848696%,
Cabinet1,5,0,24400*12200,2.9768E8,6,2.8810935E8,96.78492004837409%,
Cabinet1,6,0,24400*12200,2.9768E8,5,2.830784E8,95.09486697124429%,
Cabinet1,7,0,24400*12200,2.9768E8,6,2.879633E8,96.73585729642569%,
Cabinet1,8,0,24400*12200,2.9768E8,9,2.8103585E8,94.40871069604945%,
Cabinet1,9,0,24400*12200,2.9768E8,6,2.847685E8,95.66262429454447%,
Cabinet1,10,0,24400*12200,2.9768E8,9,2.792267E8,93.8009607632357%,
Cabinet1,11,0,24400*12200,2.9768E8,9,2.8938805E8,97.2144752754636%,
Cabinet1,12,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,13,0,24400*12200,2.9768E8,6,2.794461E8,93.87466406879871%,
Cabinet1,14,0,24400*12200,2.9768E8,8,2.833041E8,95.17068664337543%,
Cabinet1,15,0,24400*12200,2.9768E8,5,2.81277E8,94.48972050524053%,
Cabinet1,16,0,24400*12200,2.9768E8,8,2.828232E8,95.00913732867508%,
Cabinet1,17,0,24400*12200,2.9768E8,7,2.8534375E8,95.85586871808654%,
Cabinet1,18,0,24400*12200,2.9768E8,6,2.872121E8,96.48350577801666%,
Cabinet1,19,0,24400*12200,2.9768E8,2,2.82149E8,94.7826525127654%,
Cabinet1,20,0,24400*12200,2.9768E8,8,2.753281E8,92.49129938188659%,
Cabinet1,21,0,24400*12200,2.9768E8,8,2.8850555E8,96.91801599032519%,
Cabinet1,22,0,24400*12200,2.9768E8,8,2.833369E8,95.18170518677775%,
Cabinet1,23,0,24400*12200,2.9768E8,10,2.767185E8,92.95837812416016%,
Cabinet1,24,0,24400*12200,2.9768E8,1,9877800.0,3.318261220102123%,
Cabinet1,25,0,24400*12200,2.9768E8,8,2.8012565E8,94.10294611663531%,
Cabinet1,26,0,24400*12200,2.9768E8,10,2.902933E8,97.51857699543133%,
Cabinet1,27,0,24400*12200,2.9768E8,4,2.749323E8,92.35833781241601%,
Cabinet1,28,0,24400*12200,2.9768E8,6,2.8026875E8,94.1510178715399%,
Cabinet1,29,0,24400*12200,2.9768E8,5,2.811881E8,94.45985622144585%,
Cabinet1,30,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,31,0,24400*12200,2.9768E8,11,2.7522585E8,92.45695041655469%,
Cabinet1,32,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,33,0,24400*12200,2.9768E8,5,2.792654E8,93.81396130072562%,
Cabinet1,34,0,24400*12200,2.9768E8,4,2.836166E8,95.27566514377857%,
Cabinet1,35,0,24400*12200,2.9768E8,9,2.824049E8,94.86861730717548%,
Cabinet1,36,0,24400*12200,2.9768E8,7,2.777607E8,93.30848562214459%,
Cabinet1,37,0,24400*12200,2.9768E8,4,2.841871E8,95.46731389411448%,
Cabinet1,38,0,24400*12200,2.9768E8,10,2.8937125E8,97.20883163128191%,
Cabinet1,39,0,24400*12200,2.9768E8,10,2.8764125E8,96.62767065305026%,
Cabinet1,40,0,24400*12200,2.9768E8,9,2.824049E8,94.86861730717548%,
Cabinet1,41,0,24400*12200,2.9768E8,9,2.7590555E8,92.68528285407149%,
Cabinet1,42,0,24400*12200,2.9768E8,4,2.8428895E8,95.50152848696587%,
Cabinet1,43,0,24400*12200,2.9768E8,3,2.6736858830609998E8,89.81745105687315%,
Cabinet1,44,0,24400*12200,2.9768E8,6,2.827253E8,94.9762496640688%,
Cabinet1,45,0,24400*12200,2.9768E8,9,2.77383E8,93.18160440741737%,
Cabinet1,46,0,24400*12200,2.9768E8,8,2.900716E8,97.44410104810535%,
Cabinet1,47,0,24400*12200,2.9768E8,4,2.693575E8,90.48558855146466%,
Cabinet1,48,0,24400*12200,2.9768E8,8,2.8012565E8,94.10294611663531%,
Cabinet1,49,0,24400*12200,2.9768E8,5,2.783475E8,93.50561005106154%,
Cabinet1,50,0,24400*12200,2.9768E8,5,2.7411775E8,92.08470505240525%,
Cabinet1,51,0,24400*12200,2.9768E8,11,2.9188205E8,98.05228769148077%,
Cabinet1,52,0,24400*12200,2.9768E8,3,2.6736858830609998E8,89.81745105687315%,
Cabinet1,53,0,24400*12200,2.9768E8,2,2.82149E8,94.7826525127654%,
Cabinet1,54,0,24400*12200,2.9768E8,4,2.8428895E8,95.50152848696587%,
Cabinet1,55,0,24400*12200,2.9768E8,9,2.801993E8,94.12768744961032%,
Cabinet1,56,0,24400*12200,2.9768E8,10,2.890155E8,97.089324106423%,
Cabinet1,57,0,24400*12200,2.9768E8,4,2.849506E8,95.7237973662994%,
Cabinet1,58,0,24400*12200,2.9768E8,8,2.854237E8,95.88272641762967%,
Cabinet1,59,0,24400*12200,2.9768E8,9,2.759937E8,92.7148951894652%,
Cabinet1,60,0,24400*12200,2.9768E8,4,2.836166E8,95.27566514377857%,
Cabinet1,61,0,24400*12200,2.9768E8,8,2.8552435E8,95.9165378930395%,
Cabinet1,62,0,24400*12200,2.9768E8,8,2.8542795E8,95.88415412523514%,
Cabinet1,63,0,24400*12200,2.9768E8,9,2.824655E8,94.88897473797367%,
Cabinet1,64,0,24400*12200,2.9768E8,6,2.876076E8,96.61636656812684%,
Cabinet1,65,0,24400*12200,2.9768E8,3,2.6771628499999997E8,89.93425322493952%,
Cabinet1,66,0,24400*12200,2.9768E8,6,2.8510355E8,95.77517804353668%,
Cabinet1,67,0,24400*12200,2.9768E8,4,2.879564E8,96.73353937113679%,
Cabinet1,68,0,24400*12200,2.9768E8,5,2.805254E8,94.23723461435098%,
Cabinet1,69,0,24400*12200,2.9768E8,4,2.751263E8,92.42350846546627%,
Cabinet1,70,0,24400*12200,2.9768E8,5,2.7802255E8,93.39644920720237%,
Cabinet1,71,0,24400*12200,2.9768E8,10,2.7718045E8,93.11356154259607%,
Cabinet1,72,0,24400*12200,2.9768E8,7,2.8854315E8,96.93064700349368%,
Cabinet1,73,0,24400*12200,2.9768E8,3,2.6579563830609998E8,89.28904807380408%,
Cabinet1,74,0,24400*12200,2.9768E8,8,2.857701E8,95.9990929857565%,
Cabinet1,75,1,24400*12200,2.9768E8,2,2.020056E8,67.85998387530235%,
Cabinet1,76,1,24400*12200,2.9768E8,2,1.605708E8,53.940741736092455%,
Cabinet1,77,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
Cabinet1,78,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
Cabinet1,79,1,24400*12200,2.9768E8,2,1.866756E8,62.71015855952702%,
