Container length: 24400
Container width: 12200
Boxes Volume: 2.914945E8
Container Volume: 297680000
Utilization: 97.92209755442086

Packed Boxes: 19
format: x y length width
0 0  15120 1080
6680 11520  17720 680
21320 0  3080 8720
0 6620  4870 5580
8920 10940  15480 580
0 1080  15220 580
9480 8760  14920 2180
0 1660  4880 3900
18240 0  3080 8580
4870 6810  880 5390
0 5560  13420 880
5750 6810  880 5390
17160 0  1080 5360
4880 1660  10400 3900
15310 0  1850 5250
6630 6830  880 4690
7510 6440  1080 5080
8590 6460  9650 2300
13550 5560  4690 880

numOfBlemishes: 0
