Container length: 24400
Container width: 12200
Boxes Volume: 2.89952977E8
Container Volume: 297680000
Utilization: 97.40425188121473

Packed Boxes: 25
format: x y length width
0 0  18570 5080
9480 10620  14920 1580
0 8835  7670 3365
18820 0  5580 3850
19310 8340  5090 2280
0 7755  8550 1080
21300 3850  3100 1830
20150 7060  4250 1280
0 6275  3660 1480
0 5080  3720 680
21315 5897  3085 1163
10730 7540  8580 3080
20020 3850  1280 2780
7670 9280  880 2920
3660 6675  4580 1080
18857 3850  1163 3085
8550 5250  880 6950
3720 5080  4830 880
16430 6960  3720 580
3660 6095  4830 580
13607 5080  5250 1850
9430 6040  1280 4580
10710 6960  5720 580
9430 5080  4080 880
10710 6080  2690 880

numOfBlemishes: 0
