Container length: 24400
Container width: 12200
Boxes Volume: 2.952889E8
Container Volume: 297680000
Utilization: 99.19675490459554

Packed Boxes: 17
format: x y length width
0 0  920 9690
0 11520  8880 680
0 9860  11280 1660
920 0  8790 5580
920 9170  10560 690
920 5590  10390 3580
8880 11520  9390 680
9710 0  8790 5580
11280 9860  10440 1660
11480 6280  10390 3580
11310 5580  10560 690
18270 11520  5750 680
18500 0  5820 5580
21870 5650  470 5870
22340 5810  680 5710
23020 5800  680 5720
23700 5760  680 5760

numOfBlemishes: 0
