Container length: 24400
Container width: 12200
Boxes Volume: 2.351643E8
Container Volume: 297680000
Utilization: 78.99902579951626

Packed Boxes: 16
format: x y length width
0 0  15720 880
0 7635  5620 4565
0 880  5404 4700
0 7155  23280 480
0 6675  23280 480
0 5795  8720 880
5620 8955  7810 3245
5404 880  5404 4700
5620 7775  7190 1180
10808 880  5403 4700
13430 8955  7810 3245
8720 5765  3140 910
12810 7775  7190 1180
16211 0  7190 1180
16211 1180  5000 1130
16211 2310  4080 1180

numOfBlemishes: 0
