Container length: 24400
Container width: 12200
Boxes Volume: 2.8769824E8
Container Volume: 297680000
Utilization: 96.64681537221176

Packed Boxes: 9
format: x y length width
2120 0  22280 2080
10120 9420  14280 2780
2155 2080  22245 4250
16590 6455  7810 2965
8780 6585  7810 2835
1040 9420  9080 2780
970 6455  7810 2965
570 0  1550 5590
90 6797  880 5403

numOfBlemishes: 0
