Container length: 24400
Container width: 12200
Boxes Volume: 2.952857E8
Container Volume: 297680000
Utilization: 99.19567992475142

Packed Boxes: 16
format: x y length width
0 0  7710 3570
21370 3600  3030 8600
0 6030  9270 6170
15790 0  8610 3570
15700 8770  5670 3430
0 3570  20480 880
0 4450  21080 880
0 5330  12710 680
12960 6010  8410 2760
7710 0  6110 1080
12760 5330  8610 680
13880 0  1910 3570
9340 8830  6360 3370
7710 1080  6080 880
7710 1960  6110 1580
9270 6070  3690 2760

numOfBlemishes: 0
