Container length: 24400
Container width: 12200
Boxes Volume: 2.941642E8
Container Volume: 297680000
Utilization: 98.8189330825047

Packed Boxes: 18
format: x y length width
0 0  5670 6210
23320 0  1080 11640
0 6930  4180 5270
17510 0  5810 5170
17610 7030  5710 5170
4180 9170  7700 3030
0 6250  7710 680
5670 0  7510 3330
13410 5170  9910 1080
15610 6350  7710 680
11900 7030  5710 5170
13180 0  4330 5170
4180 8090  7710 1080
4180 7010  7710 1080
5670 3330  7510 1080
5670 4410  7510 1080
5670 5490  7710 680
7710 6330  7710 680

numOfBlemishes: 0
