Container length: 24400
Container width: 12200
Boxes Volume: 2.957295E8
Container Volume: 297680000
Utilization: 99.34476619188389

Packed Boxes: 17
format: x y length width
0 0  3430 5430
20830 0  3570 7510
0 6530  7710 5670
12760 11120  11640 1080
16690 7550  7710 3570
3430 0  8600 4740
13120 0  7710 680
13120 680  7710 1080
13120 1760  7710 1080
0 5430  6210 1080
13120 2840  7710 4070
7710 6530  4710 5670
3430 4740  8400 680
12750 6920  8080 630
12480 7550  4210 3570
12040 0  1080 6410
6210 5420  5810 1080

numOfBlemishes: 0
