Container length: 24400
Container width: 12200
Boxes Volume: 2.882639E8
Container Volume: 297680000
Utilization: 96.83683821553345

Packed Boxes: 31
format: x y length width
0 0  5580 4880
18620 0  5780 4480
18820 7630  5580 4570
0 8020  5780 4180
0 7440  11040 580
19830 4480  4570 1080
19830 6550  4570 1080
0 6860  5780 580
0 4880  2580 580
0 5560  20410 580
5580 0  3480 3470
0 6180  3080 680
22600 5560  1800 880
16080 11620  2740 580
16770 0  1850 4850
5780 8020  5780 4180
18240 6740  580 4880
12190 6720  6050 4900
2580 4880  12020 680
15860 0  910 4250
12610 11620  3470 580
3080 6180  7880 680
14950 0  910 4250
5580 3470  3470 580
9060 0  5780 4180
15030 4850  4800 680
5580 4180  6460 580
13370 6140  6460 580
5780 6860  5780 580
11560 6420  580 5780
12200 4250  4570 580

numOfBlemishes: 0
