BatchNo,BoardNo,Color,UPI,X,Y,R,L,W,Area,Type,SubCode
nfp_blocks,1,0,9815231029,0.0,0.0,0,776.0,665.0,516040.00,NFP,
nfp_blocks,1,0,9811061023,0.0,668.0,90,558.0,552.0,308016.00,NFP,
nfp_blocks,1,0,9815231019,558.0,668.0,0,665.0,552.0,367080.00,NFP,
nfp_blocks,1,0,9811061083,776.0,0.0,0,1488.0,665.0,989520.00,NFP,
nfp_blocks,1,0,9811061037+9811061178+9815231062+9815231154,1223.0,753.8,0,1216.0,466.2,566963.65,NFP,
nfp_blocks,1,0,9815231037,1223.0,665.8,0,572.0,88.0,50336.00,NFP,
nfp_blocks,1,0,9811061005,1795.0,665.8,0,645.0,88.0,56760.00,NFP,
nfp_blocks,1,0,9815231005,2264.0,0.0,90,88.0,665.0,58520.00,NFP,
nfp_blocks,1,0,9811061073,2352.0,0.0,90,88.0,665.0,58520.00,NFP,
nfp_blocks,2,0,9810901042,0.0,0.0,0,776.0,575.0,446200.00,NFP,
nfp_blocks,2,0,9815191060,0.0,649.0,0,776.0,571.0,443096.00,NFP,
nfp_blocks,2,0,9811061164,0.0,577.0,0,1214.0,72.0,87408.00,NFP,
nfp_blocks,2,0,9810901053,776.0,0.0,0,1488.0,575.0,855600.00,NFP,
nfp_blocks,2,0,9815191055,776.0,649.0,0,1488.0,571.0,849648.00,NFP,
nfp_blocks,2,0,9815231279,1214.0,577.0,0,1214.0,72.0,87408.00,NFP,
nfp_blocks,2,0,9810901090,2264.0,0.0,90,88.0,576.0,50688.00,NFP,
nfp_blocks,2,0,9815191061,2264.0,649.0,90,88.0,571.0,50248.00,NFP,
nfp_blocks,2,0,9811061089,2352.0,0.0,90,88.0,576.0,50688.00,NFP,
nfp_blocks,2,0,9810631005,2352.0,649.0,90,88.0,571.0,50248.00,NFP,
nfp_blocks,3,0,9815231053,0.0,0.0,90,358.0,555.0,198690.00,NFP,
nfp_blocks,3,0,9811061072,0.0,555.0,0,776.0,665.0,516040.00,NFP,
nfp_blocks,3,0,9811061246,358.0,0.0,0,980.0,483.0,473340.00,NFP,
nfp_blocks,3,0,9815231024,776.0,555.0,0,1488.0,665.0,989520.00,NFP,
nfp_blocks,3,0,9815111277,358.0,483.0,0,739.0,68.0,50252.00,NFP,
nfp_blocks,3,0,9815231202,1338.0,0.0,0,608.0,554.0,336832.00,NFP,
nfp_blocks,3,0,9815231330,1097.0,483.0,0,226.0,68.0,15368.00,NFP,
nfp_blocks,3,0,9811061022,1946.0,0.0,90,68.0,553.0,37604.00,NFP,
nfp_blocks,3,0,9811061065,2014.0,0.0,90,358.0,555.0,198690.00,NFP,
nfp_blocks,3,0,9815231030,2264.0,555.0,90,88.0,665.0,58520.00,NFP,
nfp_blocks,3,0,9810901043,2352.0,645.0,90,88.0,575.0,50600.00,NFP,
nfp_blocks,3,0,9811061006,2372.0,0.0,90,68.0,645.0,43860.00,NFP,
nfp_blocks,4,0,9815111008,0.0,0.0,0,1488.0,575.0,855600.00,NFP,
nfp_blocks,4,0,9811061015,0.0,575.0,0,1471.0,645.0,948795.00,NFP,
nfp_blocks,4,0,9811061107,1471.0,662.0,0,879.0,558.0,490482.00,NFP,
nfp_blocks,4,0,9810631083,1488.0,0.0,90,880.0,545.0,479600.00,NFP,
nfp_blocks,4,0,9810631046,1471.0,594.0,0,954.0,68.0,64872.00,NFP,
nfp_blocks,4,0,9815191270,1488.0,545.0,0,939.0,48.0,45072.00,NFP,
nfp_blocks,4,0,9811061021,2350.0,667.0,90,88.0,553.0,48664.00,NFP,
nfp_blocks,4,0,9810631022,2368.0,0.0,90,68.0,534.0,36312.00,NFP,
nfp_blocks,5,0,9815231015,0.0,0.0,0,1471.0,665.0,978215.00,NFP,
nfp_blocks,5,0,9811061031,0.0,667.0,0,1471.0,553.0,813463.00,NFP,
nfp_blocks,5,0,9815231232,1471.0,0.0,0,845.0,1056.0,892320.00,NFP,
nfp_blocks,5,0,9810901235,1471.0,1152.0,0,739.0,68.0,50252.00,NFP,
nfp_blocks,5,0,9810631199,1471.0,1104.0,0,939.0,48.0,45072.00,NFP,
nfp_blocks,5,0,9811061323,1471.0,1056.0,0,939.0,48.0,45072.00,NFP,
nfp_blocks,5,0,9815231331,2210.0,1152.0,0,226.0,68.0,15368.00,NFP,
nfp_blocks,5,0,9815231326,2316.0,0.0,90,124.0,1040.0,128960.00,NFP,
nfp_blocks,6,0,9815191302,0.0,0.0,90,88.0,576.0,50688.00,NFP,
nfp_blocks,6,0,9811061254,0.0,612.0,0,913.0,608.0,555104.00,NFP,
nfp_blocks,6,0,9815191169,88.0,0.0,90,619.0,608.0,376352.00,NFP,
nfp_blocks,6,0,9810631062,707.0,0.0,0,1488.0,583.0,867504.00,NFP,
nfp_blocks,6,0,9815191008,913.0,637.0,0,1471.0,583.0,857593.00,NFP,
